name,address,tel,category_no,category,genre,ticket_type,geocode_address,note,contact
ステーキハウスチャイム,築地1-12-22　コンワビルB1階,03-3542-0165,15,その他飲食店,飲食店,all,東京都中央区築地1-12-22,,
タリーズコーヒー東銀座店,築地1-13-14　NBF東銀座スクエア,03-5550-8017,15,その他飲食店,コーヒーショップ,all,東京都中央区築地1-13-14,,
築地 鳥たけ,築地2-4-12,03-6264-0124,15,その他飲食店,焼鳥飲食店,all,東京都中央区築地2-4-12,,
鮪成人,築地2-6-5　築地UKビル1階,03-6278-8898,15,その他飲食店,飲食店,all,東京都中央区築地2-6-5,,
天まめ,築地2-8-1　築地永谷タウンプラザ107,03-6264-0782,15,その他飲食店,飲食甘味,all,東京都中央区築地2-8-1,,
TSUKIJIビアワイン食堂井上商店,築地2-8-4,03-3545-3933,15,その他飲食店,レストラン,all,東京都中央区築地2-8-4,,
ビストロ グラヴィ,築地2-9-9　コンフォート築地1F,03-6264-1072,15,その他飲食店,フランス料理,all,東京都中央区築地2-9-9,,
元祖やきとり串八珍 築地本店,築地2-10-1　オープンレジデンシア築地1階,03-3547-3429,15,その他飲食店,やきとり居酒屋,all,東京都中央区築地2-10-1,,
ジェラートミキ築地,築地2-10-9　HARVEY築地1F,,15,その他飲食店,ジェラート,all,東京都中央区築地2-10-9,,
魚民 築地駅前店,築地2-11-10　築地K-1ビル 1F･2F,03-3541-3788,15,その他飲食店,居酒屋,all,東京都中央区築地2-11-10,,
cafe Depth,築地2-11-25　TysDoms301,090-9304-2932,15,その他飲食店,カフェ,all,東京都中央区築地2-11-25,,
つきじ川食堂 ひさ野,築地3-2-6,03-3541-0063,15,その他飲食店,レストラン,all,東京都中央区築地3-2-6,,
Fujino cafe & food,築地3-3-9　グランメゾンフヂノ１階,03-3541-6989,15,その他飲食店,カフェ,all,東京都中央区築地3-3-9,,
魚八 築地店,築地3-7-4　トーソービル1階,03-6226-6016,15,その他飲食店,居酒屋,all,東京都中央区築地3-7-4,,
築地ボン・マルシェ,築地4-7-5　築地KYビル2F,03-3541-9341,15,その他飲食店,イタリアンレストラン,all,東京都中央区築地4-7-5,,
築地ボン・マルシェデリ＆バル,築地4-7-5　築地KYビル1F,03-3248-1505,15,その他飲食店,デリカ,all,東京都中央区築地4-7-5,,
喫茶マコ,築地4-9-7　中富ビル2階,03-3248-8086,15,その他飲食店,喫茶店,all,東京都中央区築地4-9-7,,
築地いろは・重々,築地4-9-8,03-6264-0597,15,その他飲食店,飲食店,all,東京都中央区築地4-9-8,,
とんぼや,築地4-9-15,090-7222-8534,15,その他飲食店,飲食業,all,東京都中央区築地4-9-15,,
北海番屋,築地4-14-16,03-5148-0788,15,その他飲食店,海鮮居酒屋,all,東京都中央区築地4-14-16,,
さかな屋高知県 与力水産株式会社,築地4-16-2　築地ニッポン漁港市場内,03-6278-7510,15,その他飲食店,飲食店,all,東京都中央区築地4-16-2,,
築地にっぽん漁港食堂,築地4-16-2　ニッポン漁港市場内,03-6264-3744,15,その他飲食店,食堂,all,東京都中央区築地4-16-2,,
ビーフカツ肉垣,築地6-4-8　城野ビル1階,03-6264-2149,15,その他飲食店,定食屋,all,東京都中央区築地6-4-8,,
築地Ｂｉｓｔｒｏ Ｍａｓａ,築地6-5-3　クレストヨシエイ1階,03-6228-4839,15,その他飲食店,カジュアルレストラン,all,東京都中央区築地6-5-3,,
大衆鳥酒場 鳥椿 築地店,築地6-7-1,03-6228-4066,15,その他飲食店,居酒屋,all,東京都中央区築地6-7-1,,
TSUKIJI アン スリール,築地6-8-10　スカール築地1階,03-5565-8507,15,その他飲食店,西洋料理,all,東京都中央区築地6-8-10,,
marumo.,築地6-14-2　松木ビルⅡ 1Ｆ,070-6665-1625,15,その他飲食店,ワインバー,all,東京都中央区築地6-14-2,,
元祖やきとり串八珍 築地勝どき店,築地6-17-3　YC本社ビル1階,03-3547-9481,15,その他飲食店,やきとり居酒屋,all,東京都中央区築地6-17-3,,
東都グリル,築地6-22-4　東水ビルB1階,03-3542-2088,15,その他飲食店,飲食業,all,東京都中央区築地6-22-4,,
ピザーラ銀座,築地7-9-15　パークハイツ1F,03-3542-9100,15,その他飲食店,デリバリーピザ、その他飲食店,all,東京都中央区築地7-9-15,,
つるや,築地7-14-11,03-3541-7576,15,その他飲食店,大衆酒場 焼き鳥,all,東京都中央区築地7-14-11,,
INDIAN RESTAURANT SANGAM,築地7-16-2,03-3546-2131,15,その他飲食店,インドカレー料理店,all,東京都中央区築地7-16-2,,
美食 腸食 brillant,佃1-2-1,03-6204-9449,15,その他飲食店,軽食・和モダンカフェ,all,東京都中央区佃1-2-1,,
ポンテチェントロ,佃2-1-6　リバーシティM-SQUARE1F,03-5547-3030,15,その他飲食店,飲食業（ピッツェリア、イタリアンレストラン）,all,東京都中央区佃2-1-6,,
コメダ珈琲店 佃２丁目店,佃2-2-7　リバーシティ21,03-6225-0258,15,その他飲食店,コーヒー店,all,東京都中央区佃2-2-7,,
Bonté,佃2-6-9　JS月島ビル1F,03-5547-8337,15,その他飲食店,ビストロ,all,東京都中央区佃2-6-9,,
パパスバル,佃2-10-3,03-3536-2388,15,その他飲食店,インドネパールレストラン,all,東京都中央区佃2-10-3,,
レザルデ,佃2丁目14-8　トレゾールカシェ2階,03-5534-9848,15,その他飲食店,レストラン,all,東京都中央区佃2丁目14-8,,
レストランＧＯＴＯ,豊海町5-1　豊海センタービル1階,03-3534-8394,15,その他飲食店,飲食店,all,東京都中央区豊海町5-1,,
酔いどころ織岡,豊海町5-1　豊海センタービル1階,03-5547-4725,15,その他飲食店,居酒屋,all,東京都中央区豊海町5-1,,
レストラン東洋,日本橋1-2-10,03-3272-7401,15,その他飲食店,洋食レストラン,all,東京都中央区日本橋1-2-10,,
カキ酒場北海道厚岸日本橋本店,日本橋2-2-15　テイドビルB1階,03-5255-4220,15,その他飲食店,飲食店,all,東京都中央区日本橋2-2-15,,
高知県芸西村 土佐鴨日本橋,日本橋2-2-4　4階,03-6262-5020,15,その他飲食店,飲食店,all,東京都中央区日本橋2-2-4,,
北海道八雲町日本橋別館,日本橋2-2-4　2階,03-3548-8713,15,その他飲食店,飲食店,all,東京都中央区日本橋2-2-4,,
ヤキトンSAKABAアケボノヤ日本橋店,日本橋2-2-4　日本橋せっつビル1F,03-3548-2256,15,その他飲食店,居酒屋,all,東京都中央区日本橋2-2-4,,
ガスト日本橋,日本橋2-3-4　日本橋プラザビル1階,03-3548-8763,15,その他飲食店,飲食業,all,東京都中央区日本橋2-3-4,,
熟成魚場 福井県美浜町日本橋本店,日本橋2-7-1　東京日本橋タワーB1階,03-3527-9696,15,その他飲食店,飲食店,all,東京都中央区日本橋2-7-1,,
長寿韓酒房 日本橋店,日本橋2-7-1　東京日本橋タワーB1F,03-6262-1233,15,その他飲食店,韓国料理,all,東京都中央区日本橋2-7-1,,
ビーフン・豚足 ハーヤーチャン 日本橋店,日本橋2-7-1　東京日本橋タワー B1F,03-6262-2080,15,その他飲食店,中華,all,東京都中央区日本橋2-7-1,,
コーヒーハウス羅苧豆,日本橋2-10-11　日本橋羅苧豆ビル,03-3275-1038,15,その他飲食店,喫茶店,all,東京都中央区日本橋2-10-11,,
目利きの銀次 東京駅八重洲口駅前店,日本橋3-3-3　八重洲山川ビル 4F,03-3270-6788,15,その他飲食店,居酒屋,all,東京都中央区日本橋3-3-3,,
椿屋珈琲 八重洲茶寮,日本橋3-4-16　東和八重洲ビル1階,03-6262-5435,15,その他飲食店,カフェ,all,東京都中央区日本橋3-4-16,,
ふくの鳥 日本橋店,日本橋3-7-10　タンペイ日本橋ビル1F,03-3516-3470,15,その他飲食店,居酒屋,all,東京都中央区日本橋3-7-10,,
フランツィスカーナーバー＆グリル日本橋,日本橋3-8-16　ブヨオビルB1,03-6225-5485,15,その他飲食店,ドイツ料理,all,東京都中央区日本橋3-8-16,,
プラナバルカ,日本橋蛎殻町1-3-2-1F,03-5651-3393,15,その他飲食店,イタリアン,all,東京都中央区日本橋蛎殻町1-3-2-1F,,
日本橋ぼんぼり,日本橋蛎殻町1-5-1,03-3664-2777,15,その他飲食店,焼き鳥居酒屋,all,東京都中央区日本橋蛎殻町1-5-1,,
呑み場３８５８,日本橋蛎殻町1-21-9,03-6231-0837,15,その他飲食店,居酒屋,all,東京都中央区日本橋蛎殻町1-21-9,,
ｂａｒ ｆｅｌｉｘ,日本橋蛎殻町1-25-4　日本橋栄ビル1階,03-5643-5228,15,その他飲食店,ダイニングバー,all,東京都中央区日本橋蛎殻町1-25-4,,
喫茶フルール,日本橋蛎殻町1-26-7　倉田ビル1F,03-3666-9190,15,その他飲食店,飲食店,all,東京都中央区日本橋蛎殻町1-26-7,,
レストラン日勝亭,日本橋蛎殻町1-32-2,03-6319-1077,15,その他飲食店,洋食,all,東京都中央区日本橋蛎殻町1-32-2,,
立呑場こくてん,日本橋蛎殻町1-32-8　南雲ビル１階,050-1724-1238,15,その他飲食店,立呑場,all,東京都中央区日本橋蛎殻町1-32-8,,
ジョナサン水天宮駅前,日本橋蛎殻町1-39-5,03-5645-2208,15,その他飲食店,飲食業,all,東京都中央区日本橋蛎殻町1-39-5,,
とり焼 Lilly,日本橋蛎殻町2-5-5　ベルデンビル水天宮1Ｆ／2Ｆ,03-6661-1449,15,その他飲食店,とり焼肉,all,東京都中央区日本橋蛎殻町2-5-5,,
レストランラグー,日本橋蛎殻町2-16-9,03-3663-6740,15,その他飲食店,レストラン,all,東京都中央区日本橋蛎殻町2-16-9,,
Luxe Burgers Sunny's Table,日本橋小舟町6-13　日本橋小舟町ビル1F,03-6206-2466,15,その他飲食店,ハンバーガービストロ,all,東京都中央区日本橋小舟町6-13,,
元祖やきとり串八珍 兜町店,日本橋兜町9-5　リオSOHO兜町,03-5643-9600,15,その他飲食店,焼鳥居酒屋,all,東京都中央区日本橋兜町9-5,,
魚民 茅場町駅前永代通り店,日本橋茅場町1-9-2　稲村ビルB1階,03-3639-4988,15,その他飲食店,居酒屋,all,東京都中央区日本橋茅場町1-9-2,,
福の花 茅場町店,日本橋茅場町1-10-8　グリンヒルビルB1F,03-3669-5541,15,その他飲食店,居酒屋,all,東京都中央区日本橋茅場町1-10-8,,
ふくの鳥 茅場町店,日本橋茅場町1-10-8　グリンヒルビル1F,03-5652-7571,15,その他飲食店,居酒屋,all,東京都中央区日本橋茅場町1-10-8,,
有限会社 鳥徳,日本橋茅場町2-3-3,03-3666-4692,15,その他飲食店,焼き鳥,all,東京都中央区日本橋茅場町2-3-3,,
トラットリアカヤバッチョ,日本橋茅場町2-7-3　イーストインタービル,03-3669-3939,15,その他飲食店,イタリアンレストラン,all,東京都中央区日本橋茅場町2-7-3,,
ガスト茅場町駅前,日本橋茅場町2-13-5　スマイルホテル東京日本橋地下1階,03-5651-4800,15,その他飲食店,飲食業,all,東京都中央区日本橋茅場町2-13-5,,
やかない肉のイタリアン ＲＥＧＧＩＮＡ,日本橋茅場町2-16-12,03-5614-7365,15,その他飲食店,イタリアンレストラン,all,東京都中央区日本橋茅場町2-16-12,,
元祖やきとり串八珍 茅場町店,日本橋茅場町3-12-4　白鷲ビル1階,03-5652-3994,15,その他飲食店,やきとり居酒屋,all,東京都中央区日本橋茅場町3-12-4,,
佐賀ふもと赤鶏酒場高しな,日本橋小伝馬町3-6,03-6661-2233,15,その他飲食店,居酒屋,all,東京都中央区日本橋小伝馬町3-6,,
京町屋 小伝馬町店,日本橋小伝馬町12-5　小伝馬町KDKビル5F,03-3660-0001,15,その他飲食店,飲食店,all,東京都中央区日本橋小伝馬町12-5,,
馬舌屋 小伝馬町店,日本橋小伝馬町12-5　小伝馬町KDKビル6F,03-3664-0030,15,その他飲食店,飲食店,all,東京都中央区日本橋小伝馬町12-5,,
番長餃子道 小伝馬町店,日本橋小伝馬町14-8　1F,03-5651-5366,15,その他飲食店,餃子,all,東京都中央区日本橋小伝馬町14-8,,
バクロ食堂,日本橋小伝馬町14-10　宮本ビル2階,03-6661-1255,15,その他飲食店,食堂,all,東京都中央区日本橋小伝馬町14-10,,
Ｊａｃｋ３７Ｂｕｒｇｅｒ,日本橋小伝馬町16-16,03-6884-1541,15,その他飲食店,飲食店（ハンバーガー）,all,東京都中央区日本橋小伝馬町16-16,,
あるる館,日本橋小伝馬町17-17　日本橋シルバービル1階,090-3232-2619,15,その他飲食店,飲食業,all,東京都中央区日本橋小伝馬町17-17,,
ふくの鳥 小伝馬町店,日本橋大伝馬町1-7　鉄鋼組合ビル1F,03-5643-1508,15,その他飲食店,居酒屋,all,東京都中央区日本橋大伝馬町1-7,,
南イタリア料理 マシガネータ,日本橋大伝馬町1-10　日本橋KRビルB1F,03-6661-1141,15,その他飲食店,南イタリア料理,all,東京都中央区日本橋大伝馬町1-10,,
ｍｕｓｕｂｉ結,日本橋大伝馬町3-9　グリーンパーク日本橋１F,03-6661-2133,15,その他飲食店,カフェ,all,東京都中央区日本橋大伝馬町3-9,,
和食居酒屋しゅん,日本橋大伝馬町12-9　神浦ビル1F,03-4361-8976,15,その他飲食店,居酒屋,all,東京都中央区日本橋大伝馬町12-9,,
佐賀県三瀬村 みつせ鶏 馬喰町店,日本橋大伝馬町17-6　P8Tokyo 1F,03-6810-9290,15,その他飲食店,居酒屋,all,東京都中央区日本橋大伝馬町17-6,,
バンコク ピーナッツ食堂,日本橋人形町1-4-6　藤和ビル1F,03-6661-9697,15,その他飲食店,タイ料理,all,東京都中央区日本橋人形町1-4-6,,
鳥元 人形町一丁目店,日本橋人形町1-5-5,03-3664-0888,15,その他飲食店,飲食店,all,東京都中央区日本橋人形町1-5-5,,
呑処おりょう,日本橋人形町1-7-7　1F,080-8649-9902,15,その他飲食店,飲食店,all,東京都中央区日本橋人形町1-7-7,,
シェ アンドレ ドゥ サクレクール,日本橋人形町1-8-5,03-6228-1053,15,その他飲食店,フレンチカフェ,all,東京都中央区日本橋人形町1-8-5,,
Ｏｓｔｅｒｉａ Ｂｕｂｂｉｎｏ,日本橋人形町1-10-3　スクエアードコード日本橋人形町1F,03-6661-2839,15,その他飲食店,イタリア料理,all,東京都中央区日本橋人形町1-10-3,,
人形町 かねき亭,日本橋人形町1-11-5　ﾀﾞｲﾔﾓﾝﾄﾞﾚｼﾞﾃﾞﾝｽ人形町1F,03-3660-5585,15,その他飲食店,飲食店,all,東京都中央区日本橋人形町1-11-5,,
南欧食堂Ｔｏｎｎｅａｕ,日本橋人形町1-11-12-B102,03-5641-1008,15,その他飲食店,飲食店,all,東京都中央区日本橋人形町1-11-12-B102,,
ＢＡＲ鶴亀,日本橋人形町1-12-11　リガーレ人形町1F,03-6661-6446,15,その他飲食店,飲食店(バー),all,東京都中央区日本橋人形町1-12-11,,
バーミヤン水天宮前,日本橋人形町1-12-11　リガーレ日本橋人形町2階,03-5649-8068,15,その他飲食店,飲食業,all,東京都中央区日本橋人形町1-12-11,,
リトローボ,日本橋人形町1-13-9,03-6661-2382,15,その他飲食店,イタリアンバル,all,東京都中央区日本橋人形町1-13-9,,
甘味処初音,日本橋人形町1-15-6,03-3666-3082,15,その他飲食店,甘味,all,東京都中央区日本橋人形町1-15-6,,
串揚家でらじろう,日本橋人形町1-16-12　寺村ビル1階,03-5643-5255,15,その他飲食店,居酒屋,all,東京都中央区日本橋人形町1-16-12,,
semi,日本橋人形町2-2-1　アクシア人形町1階,03-6231-1125,15,その他飲食店,テイクアウトスィーツ,all,東京都中央区日本橋人形町2-2-1,,
Ｍａｎｚｏｖｉｎｏ,日本橋人形町2-2-1　アクシア人形町2F,03-6231-1289,15,その他飲食店,イタリアン焼肉とケーキ,all,東京都中央区日本橋人形町2-2-1,,
人形町ラーメン いなせ,日本橋人形町2-2-3　堀口ビル1F,03-5640-8817,15,その他飲食店,ラーメン店,all,東京都中央区日本橋人形町2-2-3,,
プサンアジメ人形町,日本橋人形町2-2-4　藤井ビル3階,03-6206-2873,15,その他飲食店,韓国料理,all,東京都中央区日本橋人形町2-2-4,,
芳味亭 人形町本店,日本橋人形町2-3-4,03-3666-5687,15,その他飲食店,洋食店,all,東京都中央区日本橋人形町2-3-4,,
㈲あまさけ屋,日本橋人形町2-4-9,03-3639-3901,15,その他飲食店,飲食店,all,東京都中央区日本橋人形町2-4-9,,
トラットリアコルディアーレ,日本橋人形町2-6-9,03-6661-6752,15,その他飲食店,イタリア料理,all,東京都中央区日本橋人形町2-6-9,,
てんみ人形町店,日本橋人形町2-8-5　スワンビル1F,03-5843-6252,15,その他飲食店,居酒屋,all,東京都中央区日本橋人形町2-8-5,,
BAR暖炉,日本橋人形町2-11-4-1F　三ツ矢ビル,03-5847-8588,15,その他飲食店,オーセンティックバー,all,東京都中央区日本橋人形町2-11-4-1F,,
フルーツカフェ ｐｏｍｐ,日本橋人形町2-21-4　加藤ビル1階,03-5843-6207,15,その他飲食店,カフェ,all,東京都中央区日本橋人形町2-21-4,,
Bistro Papier,日本橋人形町2-23-7,03-6206-2299,15,その他飲食店,フレンチビストロ,all,東京都中央区日本橋人形町2-23-7,,
BAR夢幻 人形町,日本橋人形町2-25-2,03-6231-0124,15,その他飲食店,スタンディングバー,all,東京都中央区日本橋人形町2-25-2,,
